peer,action,num
6,fit
38,fit
0,fit
27,fit
22,fit
2,fit
44,fit
6,communicate
32,fit
18,fit
11,fit
33,fit
35,fit
45,fit
2,rotate,2
47,fit
37,fit
31,fit
8,fit
29,fit
12,fit
40,fit
24,fit
36,fit
35,fit
13,fit
12,eval
36,rotate,3
8,eval
25,fit
21,fit
41,fit
23,fit
42,fit
40,eval
12,communicate
37,fit
17,fit
0,communicate
9,fit
2,communicate
24,communicate
10,fit
44,communicate
48,fit
37,fit
47,eval
14,fit
15,fit
33,rotate,3
44,communicate
23,communicate
48,communicate
5,fit
2,communicate
4,fit
12,eval
40,rotate,3
11,communicate
45,communicate
39,fit
43,fit
28,fit
39,eval
19,fit
4,rotate,2
39,fit
13,eval
2,eval
20,fit
48,rotate,2
37,communicate
24,fit
0,communicate
16,fit
38,eval
35,communicate
44,communicate
1,fit
40,communicate
48,eval
6,rotate,2
7,fit
44,rotate,2
31,communicate
7,fit
26,fit
0,rotate,3
12,rotate,3
40,fit
34,fit
45,communicate
38,communicate
2,communicate
48,communicate
12,eval
13,fit
43,rotate,2
41,communicate
10,communicate
3,fit
21,fit
7,communicate
22,fit
34,eval
34,eval
40,communicate
12,communicate
35,eval
45,fit
46,fit
22,communicate
25,eval
28,fit
32,communicate
20,eval
34,rotate,3
2,communicate
24,communicate
36,communicate
30,fit
36,fit
26,rotate,2
6,eval
31,rotate,3
48,eval
14,eval
30,eval
37,eval
1,rotate,3
44,rotate,2
7,eval
49,fit
38,eval
45,communicate
16,rotate,2
21,rotate,3
44,communicate
5,rotate,3
16,eval
30,eval
5,communicate
19,fit
36,rotate,2
27,eval
23,eval
42,communicate
38,fit
40,communicate
24,communicate
3,communicate
30,fit
6,communicate
41,communicate
2,eval
39,communicate
11,rotate,3
34,communicate
25,rotate,3
45,communicate
25,communicate
45,rotate,3
27,communicate
36,eval
32,fit
15,fit
19,fit
39,fit
14,rotate,2
17,rotate,3
7,rotate,3
25,fit
36,eval
39,communicate
10,communicate
29,eval
44,fit
29,communicate
44,communicate
19,fit
46,rotate,2
3,communicate
19,fit
31,rotate,3
45,communicate
28,eval
9,fit
17,fit
25,rotate,3
41,rotate,2
38,fit
11,communicate
29,rotate,2
30,fit
34,fit
40,rotate,3
46,communicate
37,rotate,3
42,communicate
44,eval
48,communicate
18,eval
22,eval
21,communicate
35,eval
28,eval
15,fit
12,fit
16,communicate
20,rotate,3
23,rotate,3
13,communicate
30,fit
9,eval
25,communicate
21,eval
44,fit
19,fit
11,communicate
30,communicate
22,communicate
21,rotate,2
23,eval
16,fit
28,eval
27,communicate
22,fit
37,eval
18,rotate,3
36,rotate,2
43,communicate
3,rotate,2
18,fit
25,communicate
45,rotate,3
0,communicate
3,fit
18,communicate
4,communicate
3,communicate
42,fit
16,fit
31,fit
2,eval
21,communicate
45,eval
31,eval
43,rotate,2
20,fit
29,fit
46,rotate,3
40,eval
15,rotate,2
36,eval
6,communicate
39,communicate
2,rotate,2
13,eval
4,communicate
25,communicate
3,rotate,3
26,fit
33,fit
17,communicate
6,communicate
47,communicate
43,communicate
33,rotate,3
25,eval
17,rotate,3
13,fit
9,communicate
29,communicate
35,communicate
29,communicate
36,communicate
35,communicate
18,fit
26,communicate
12,fit
22,communicate
5,fit
16,rotate,3
43,fit
8,fit
13,fit
4,eval
13,rotate,2
18,communicate
37,eval
23,communicate
5,communicate
3,communicate
10,rotate,2
35,communicate
41,communicate
27,fit
14,eval
7,communicate
27,fit
36,fit
14,communicate
25,eval
10,rotate,3
38,communicate
26,rotate,3
33,eval
8,fit
22,fit
27,communicate
48,communicate
4,eval
14,communicate
22,communicate
4,fit
7,communicate
25,communicate
25,fit
28,fit
5,rotate,3
30,fit
30,rotate,3
4,communicate
25,communicate
22,communicate
40,eval
34,eval
16,fit
43,communicate
36,eval
1,communicate
34,communicate
47,communicate
17,eval
13,communicate
47,eval
8,communicate
46,fit
9,fit
46,fit
49,rotate,2
44,rotate,3
2,rotate,3
11,communicate
43,eval
37,eval
22,communicate
33,communicate
0,eval
19,fit
13,fit
1,communicate
31,communicate
4,communicate
48,fit
15,rotate,2
38,rotate,2
18,communicate
37,communicate
34,rotate,3
47,fit
15,rotate,3
41,communicate
40,communicate
29,rotate,3
3,rotate,2
46,eval
20,communicate
27,fit
28,communicate
4,fit
12,fit
30,fit
43,rotate,3
32,eval
10,communicate
36,fit
17,communicate
21,rotate,2
4,communicate
14,rotate,2
10,fit
16,fit
3,communicate
38,communicate
31,rotate,2
16,eval
49,communicate
37,communicate
45,rotate,2
37,rotate,3
19,fit
46,communicate
30,rotate,2
14,rotate,3
19,fit
4,communicate
47,communicate
11,rotate,2
8,fit
24,communicate
2,communicate
28,eval
18,eval
18,communicate
30,fit
26,communicate
37,communicate
2,rotate,3
33,communicate
29,eval
32,fit
30,communicate
49,fit
39,rotate,2
0,communicate
33,fit
44,communicate
25,rotate,2
12,communicate
48,fit
48,communicate
33,eval
24,rotate,3
11,communicate
41,fit
39,rotate,2
35,rotate,2
44,eval
37,communicate
12,fit
30,eval
1,communicate
5,communicate
8,fit
14,communicate
1,fit
45,rotate,3
24,communicate
23,communicate
26,eval
14,rotate,2
25,rotate,2
45,communicate
18,communicate
4,communicate
29,communicate
43,fit
12,communicate
9,fit
38,communicate
15,eval
31,eval
19,fit
31,rotate,2
30,communicate
39,fit
36,communicate
23,fit
37,fit
40,fit
26,eval
2,fit
10,communicate
34,fit
3,rotate,2
5,communicate
30,communicate
0,communicate
9,communicate
33,fit
49,eval
14,eval
21,fit
36,communicate
44,communicate
1,communicate
30,communicate
10,eval
11,communicate
36,eval
33,communicate
16,communicate
37,communicate
1,eval
34,eval
14,eval
24,communicate
